user_id,event_name,event_type,timestamp,class_name
1009,com.facebook.katana,2,2017-10-10 21:26:43+05:30,com.facebook.katana.LoginActivity
1009,Screen_off,Screen_Event,2017-10-10 21:26:40+05:30,
1009,com.facebook.katana,1,2017-10-10 21:24:28+05:30,com.facebook.katana.LoginActivity
1009,Screen_on,Screen_Event,2017-10-10 21:24:25+05:30,
1009,com.facebook.katana,2,2017-10-10 21:24:24+05:30,com.facebook.katana.LoginActivity
1009,Screen_off,Screen_Event,2017-10-10 21:24:21+05:30,
1009,com.facebook.katana,1,2017-10-10 21:22:06+05:30,com.facebook.katana.LoginActivity
1009,Phone_unlock,Screen_Event,2017-10-10 21:22:03+05:30,
1009,Screen_on,Screen_Event,2017-10-10 21:22:01+05:30,
1009,com.facebook.katana,2,2017-10-10 21:21:57+05:30,com.facebook.katana.LoginActivity
1009,Screen_off,Screen_Event,2017-10-10 21:21:55+05:30,
1009,com.facebook.katana,1,2017-10-10 21:15:38+05:30,com.facebook.katana.LoginActivity
1009,Phone_unlock,Screen_Event,2017-10-10 21:15:35+05:30,
1009,Screen_on,Screen_Event,2017-10-10 21:15:33+05:30,
1009,com.facebook.katana,2,2017-10-10 21:15:29+05:30,com.facebook.katana.LoginActivity
1009,Screen_off,Screen_Event,2017-10-10 21:15:27+05:30,
1009,com.sec.android.app.launcher,2,2017-10-10 21:09:53+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,1,2017-10-10 21:09:53+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,1,2017-10-10 21:09:52+05:30,com.android.launcher2.Launcher
1009,Phone_unlock,Screen_Event,2017-10-10 21:09:49+05:30,
1009,Screen_on,Screen_Event,2017-10-10 21:09:44+05:30,
1009,Screen_off,Screen_Event,2017-10-10 20:51:32+05:30,
1009,Screen_on,Screen_Event,2017-10-10 20:51:12+05:30,
1009,Screen_off,Screen_Event,2017-10-10 20:47:05+05:30,
1009,Screen_on,Screen_Event,2017-10-10 20:46:55+05:30,
1009,com.sec.android.app.launcher,2,2017-10-10 20:45:30+05:30,com.android.launcher2.Launcher
1009,com.sec.android.app.launcher,1,2017-10-10 20:45:29+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,2,2017-10-10 20:45:29+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,Screen_off,Screen_Event,2017-10-10 20:45:27+05:30,
1009,com.facebook.katana,2,2017-10-10 20:44:17+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,1,2017-10-10 20:44:17+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.facebook.katana,1,2017-10-10 20:44:14+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,2,2017-10-10 20:44:14+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.facebook.katana,1,2017-10-10 20:44:10+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.facebook.katana,2,2017-10-10 20:44:10+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,1,2017-10-10 20:44:07+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,2,2017-10-10 20:44:07+05:30,com.facebook.katana.activity.FbMainTabFinisherActivity
1009,com.facebook.katana,1,2017-10-10 20:44:06+05:30,com.facebook.katana.activity.FbMainTabFinisherActivity
1009,com.facebook.katana,2,2017-10-10 20:44:06+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,2,2017-10-10 20:44:02+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,1,2017-10-10 20:44:02+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,1,2017-10-10 20:44:01+05:30,com.android.launcher2.Launcher
1009,Phone_unlock,Screen_Event,2017-10-10 20:43:59+05:30,
1009,Screen_on,Screen_Event,2017-10-10 20:43:57+05:30,
1009,Screen_off,Screen_Event,2017-10-10 20:30:38+05:30,
1009,Screen_on,Screen_Event,2017-10-10 20:30:28+05:30,
1009,com.sec.android.app.launcher,2,2017-10-10 20:25:55+05:30,com.android.launcher2.Launcher
1009,Screen_off,Screen_Event,2017-10-10 20:25:53+05:30,
1009,com.sec.android.app.launcher,1,2017-10-10 20:25:24+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,2,2017-10-10 20:25:24+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,2,2017-10-10 20:25:10+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,1,2017-10-10 20:25:10+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,1,2017-10-10 20:25:09+05:30,com.android.launcher2.Launcher
1009,Phone_unlock,Screen_Event,2017-10-10 20:25:06+05:30,
1009,Screen_on,Screen_Event,2017-10-10 20:25:04+05:30,
1009,com.sec.android.app.launcher,2,2017-10-10 20:14:51+05:30,com.android.launcher2.Launcher
1009,Screen_off,Screen_Event,2017-10-10 20:14:49+05:30,
1009,com.sec.android.app.launcher,1,2017-10-10 20:14:21+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,2,2017-10-10 20:14:21+05:30,com.facebook.katana.LoginActivity
1009,com.facebook.katana,2,2017-10-10 20:14:18+05:30,com.facebook.quickpromotion.ui.QuickPromotionInterstitialActivity
1009,com.facebook.katana,1,2017-10-10 20:14:18+05:30,com.facebook.katana.LoginActivity
1009,com.facebook.katana,2,2017-10-10 20:14:16+05:30,com.facebook.katana.LoginActivity
1009,com.facebook.katana,1,2017-10-10 20:14:16+05:30,com.facebook.quickpromotion.ui.QuickPromotionInterstitialActivity
1009,com.facebook.katana,1,2017-10-10 20:14:11+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,2,2017-10-10 20:14:11+05:30,com.android.launcher2.Launcher
1009,com.sec.android.app.launcher,1,2017-10-10 20:14:09+05:30,com.android.launcher2.Launcher
1009,com.verizon.messaging.vzmsgs,2,2017-10-10 20:14:09+05:30,com.rocketmobile.asimov.ConversationListActivity
1009,com.verizon.messaging.vzmsgs,1,2017-10-10 20:14:08+05:30,com.rocketmobile.asimov.ConversationListActivity
1009,com.verizon.messaging.vzmsgs,2,2017-10-10 20:14:08+05:30,com.verizon.mms.ui.ComposeMessageActivity
1009,com.verizon.messaging.vzmsgs,1,2017-10-10 20:14:06+05:30,com.verizon.mms.ui.ComposeMessageActivity
1009,Phone_unlock,Screen_Event,2017-10-10 20:14:03+05:30,
1009,Screen_on,Screen_Event,2017-10-10 20:13:58+05:30,
1009,Screen_off,Screen_Event,2017-10-10 19:58:18+05:30,
1009,Screen_on,Screen_Event,2017-10-10 19:58:08+05:30,
1009,com.verizon.messaging.vzmsgs,2,2017-10-10 19:56:38+05:30,com.verizon.mms.ui.ComposeMessageActivity
1009,Screen_off,Screen_Event,2017-10-10 19:56:36+05:30,
1009,com.verizon.messaging.vzmsgs,1,2017-10-10 19:55:59+05:30,com.verizon.mms.ui.ComposeMessageActivity
1009,com.verizon.messaging.vzmsgs,2,2017-10-10 19:55:59+05:30,com.rocketmobile.asimov.ConversationListActivity
1009,com.verizon.messaging.vzmsgs,2,2017-10-10 19:55:57+05:30,com.verizon.mms.ui.ComposeMessageActivity
1009,com.verizon.messaging.vzmsgs,1,2017-10-10 19:55:57+05:30,com.rocketmobile.asimov.ConversationListActivity
1009,com.verizon.messaging.vzmsgs,1,2017-10-10 19:55:55+05:30,com.verizon.mms.ui.ComposeMessageActivity
1009,com.sec.android.app.launcher,2,2017-10-10 19:55:55+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,2,2017-10-10 19:55:08+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.sec.android.app.launcher,1,2017-10-10 19:55:08+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,2,2017-10-10 19:55:02+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.facebook.katana,1,2017-10-10 19:55:02+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,1,2017-10-10 19:51:01+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.facebook.katana,2,2017-10-10 19:51:01+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.google.android.gm,2,2017-10-10 19:50:56+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.facebook.katana,1,2017-10-10 19:50:56+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.android.chrome,2,2017-10-10 19:50:54+05:30,org.chromium.chrome.browser.customtabs.CustomTabActivity
1009,com.google.android.gm,1,2017-10-10 19:50:54+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.android.chrome,2,2017-10-10 19:50:46+05:30,com.google.android.apps.chrome.Main
1009,com.android.chrome,1,2017-10-10 19:50:46+05:30,org.chromium.chrome.browser.customtabs.CustomTabActivity
1009,com.google.android.gm,2,2017-10-10 19:50:46+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.android.chrome,1,2017-10-10 19:50:46+05:30,com.google.android.apps.chrome.Main
1009,com.sec.android.app.launcher,2,2017-10-10 19:50:34+05:30,com.android.launcher2.Launcher
1009,com.google.android.gm,1,2017-10-10 19:50:34+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.sec.android.app.launcher,1,2017-10-10 19:50:32+05:30,com.android.launcher2.Launcher
1009,Phone_unlock,Screen_Event,2017-10-10 19:50:29+05:30,
1009,Screen_on,Screen_Event,2017-10-10 19:50:22+05:30,
1009,com.sec.android.app.launcher,2,2017-10-10 19:42:44+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,2,2017-10-10 19:42:43+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,1,2017-10-10 19:42:43+05:30,com.android.launcher2.Launcher
1009,Screen_off,Screen_Event,2017-10-10 19:42:42+05:30,
1009,com.facebook.katana,1,2017-10-10 19:42:03+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,2,2017-10-10 19:42:03+05:30,com.android.launcher2.Launcher
1009,com.google.android.gm,2,2017-10-10 19:41:57+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.sec.android.app.launcher,1,2017-10-10 19:41:57+05:30,com.android.launcher2.Launcher
1009,com.google.android.gm,1,2017-10-10 19:41:28+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.facebook.katana,2,2017-10-10 19:41:28+05:30,com.facebook.katana.LoginActivity
1009,com.facebook.katana,1,2017-10-10 19:41:11+05:30,com.facebook.katana.LoginActivity
1009,com.facebook.katana,2,2017-10-10 19:41:11+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,2,2017-10-10 19:40:38+05:30,com.facebook.katana.LoginActivity
1009,com.facebook.katana,1,2017-10-10 19:40:38+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,1,2017-10-10 19:40:23+05:30,com.facebook.katana.LoginActivity
1009,Phone_unlock,Screen_Event,2017-10-10 19:40:21+05:30,
1009,Phone_unlock,Screen_Event,2017-10-10 19:40:21+05:30,
1009,com.facebook.katana,2,2017-10-10 19:39:57+05:30,com.facebook.katana.LoginActivity
1009,Screen_off,Screen_Event,2017-10-10 19:39:55+05:30,
1009,com.facebook.katana,1,2017-10-10 19:35:21+05:30,com.facebook.katana.LoginActivity
1009,com.facebook.katana,2,2017-10-10 19:35:21+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,1,2017-10-10 19:35:16+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,2,2017-10-10 19:35:16+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,1,2017-10-10 19:35:11+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,2,2017-10-10 19:35:11+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,2,2017-10-10 19:35:07+05:30,com.facebook.katana.LoginActivity
1009,com.facebook.katana,1,2017-10-10 19:35:07+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.sec.android.app.launcher,2,2017-10-10 19:34:55+05:30,com.android.launcher2.Launcher
1009,com.facebook.katana,1,2017-10-10 19:34:55+05:30,com.facebook.katana.LoginActivity
1009,com.sec.android.app.launcher,1,2017-10-10 19:34:54+05:30,com.android.launcher2.Launcher
1009,com.google.android.gm,2,2017-10-10 19:34:54+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.google.android.gm,1,2017-10-10 19:34:48+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.google.android.gm,2,2017-10-10 19:34:48+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.android.chrome,2,2017-10-10 19:34:30+05:30,org.chromium.chrome.browser.customtabs.CustomTabActivity
1009,com.google.android.gm,1,2017-10-10 19:34:30+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.android.chrome,2,2017-10-10 19:34:20+05:30,com.google.android.apps.chrome.Main
1009,com.android.chrome,1,2017-10-10 19:34:20+05:30,org.chromium.chrome.browser.customtabs.CustomTabActivity
1009,com.android.chrome,1,2017-10-10 19:34:19+05:30,com.google.android.apps.chrome.Main
1009,com.google.android.gm,2,2017-10-10 19:34:19+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.google.android.gm,1,2017-10-10 19:34:04+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.google.android.gm,2,2017-10-10 19:34:04+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.facebook.katana,2,2017-10-10 19:33:02+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.google.android.gm,1,2017-10-10 19:33:02+05:30,com.google.android.gm.ConversationListActivityGmail
1009,com.facebook.katana,1,2017-10-10 19:32:59+05:30,com.facebook.katana.activity.FbMainTabActivity
1009,com.facebook.katana,2,2017-10-10 19:32:59+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.orca,2,2017-10-10 19:32:57+05:30,com.facebook.messaging.chatheads.view.ChatHeadForegroundActivity
1009,com.facebook.katana,1,2017-10-10 19:32:57+05:30,com.facebook.katana.activity.ImmersiveActivity
1009,com.facebook.katana,2,2017-10-10 19:32:51+05:30,com.facebook.katana.activity.ImmersiveActivity
